role,title,company,city_clean,region,country,job_count
Data Scientist,Research Scientist and Curator of Herpetology (f/m/d),Senckenberg Gesellschaft für Naturforschung,Frankfurt Am Main,,Germany,1
Data Scientist,Business Intelligence Developer / Engineer (m/w/d),LET Lüddecke GmbH,Ulm,Donau,Germany,1
Data Scientist,Field Application Scientist (m/f/d) Upstream,Thermo Fisher Scientific GmbH,Hamburg,,Germany,1
Data Scientist,Data & AI Engineer,COCUS AG,Düsseldorf,,Germany,1
Data Scientist,Principal Scientist (all genders) Structural Biology,Merck KGaA,Darmstadt,,Germany,1
Data Scientist,AI-Engineer (m/w/d),Vollblutwerber GmbH,Lahr,Schwarzwald,Germany,1
Data Scientist,Scientist (f/m/d) - Advanced Therapeutical Medical Products,Coriolis Pharma Research GmbH,Planegg,,Germany,1
Data Scientist,Softwareentwickler Datenmigration Energiewirtschaft (w/m/d),SIV.AG - Service für Informationsverarbeitung AG,Roggentin Bei Rostock,,Germany,1
Data Scientist,"Field Application Scientist (m/f/d), IOMS (EMEA)",Thermo Fisher Scientific GmbH,Bremen,,Germany,1
Data Scientist,Senior Scientist (f/m/d) – GMP Analytical Services,Coriolis Pharma Research GmbH,Planegg,,Germany,1
Data Scientist,Senior Engineer Machine Learning / AI (w/m/d),HUK-COBURG VVaG,Coburg,,Germany,1
Data Scientist,Entwickler/in für KI on Edge in Hard- und Software im autonomen Drohnenbereich (m/w/d),SWIFT GmbH Messwerterfassungs-Systeme,Reinheim,Odenwald,Germany,1
Data Scientist,Junior AI Engineer - Generative AI (m/w/d/pixelhead) für unsere Tochterfirma RE-IN,Conrad Electronic SE,Hirschau,Oberpfalz,Germany,1
Data Scientist,SAP Application Developer / SAP ABAP Entwickler (m/w/d) - S/4 HANA / UI5,Blickle Räder+Rollen GmbH u. Co. KG,Rosenfeld,Württemberg,Germany,1
Data Scientist,Scientist – Stromal Immunology – as doctoral candidate (m/f/d),Universitätsklinikum Erlangen AöR,Erlangen,,Germany,1
Data Scientist,KI- und Automatisierungs-Experte (m/w/d),Kramp & Kramp Die Spezialisten... GmbH & Co. KG,Lemgo,,Germany,1
Data Scientist,Mitarbeiter Digitalisierung & Künstliche Intelligenz (m/w/d),ROMA KG,Burgau,Schwaben,Germany,1
Data Scientist,accompio GmbH: Senior AI Engineer (m/w/d) - Dresden oder remote,accompio GmbH,Hannover,,Germany,1
Data Scientist,"Datenanalyst (m/w/d) - Business Intelligence, Höhr-Grenzhausen",Best4Tires Höhr-Grenzhausen,Höhr-Grenzhausen,,Germany,1
Data Scientist,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) - Start 2026,Mühlbauer Group,Roding,Regen,Germany,1
Data Scientist,Research Scientist - Pretraining-Daten für Foundation Models (all genders),Fraunhofer-Gesellschaft e.V. Zentrale München,Dresden,,Germany,1
Data Scientist,Modellierer für Konfigurationsmodelle in einer CPQ-Software (m/w/d),LET Lüddecke GmbH,Ulm,Donau,Germany,1
Data Scientist,Marketing Analyst (m/w/d),Randstad Deutschland,Köln,,Germany,1
Data Scientist,Postdoctoral scientist (f/m/d) in the field of Root Developmental Biology,Leibniz-Institut für Pflanzen- genetik und Kulturpflanzen- forschung (IPK),Gatersleben,,Germany,1
Data Scientist,Senior Principal Scientist Quantum Mechanics and Modeling (m/f/d),Bayer AG Pharmaceuticals,Wuppertal,,Germany,1
Data Scientist,IT-Referent/-in (w/m/d) - 2026/223-041/M,Bundesanstalt für Landwirtschaft und Ernährung,Bonn,,Germany,1
Data Scientist,Stammdaten- und Prozessmanager (m/w/d),Stiegelmeyer GmbH & Co. KG,Herford,,Germany,1
Data Scientist,(Senior) Experte HR Data Analytics (m/w/d),Deloitte GmbH,Düsseldorf,,Germany,1
Data Scientist,Senior Principal Scientist - Drug Metabolism and Pharmacokinetics (m/f/d),Bayer AG Pharmaceuticals,Berlin,,Germany,1
Data Scientist,Director Real World Evidence Scientist (Oncology) (all genders),Merck KGaA,Darmstadt,,Germany,1
Data Scientist,"Ai Enabled manager (m/w/d), in Regensburg",Creativity Service GmbH,Regensburg,,Germany,1
Data Scientist,Mitarbeiter (w/m/d) Business Intelligence,Klinikum Itzehoe-DMS GmbH,Itzehoe,,Germany,1
Data Scientist,"Product Development Scientist (alle Geschlechter) - Crops: OSR, Corn & Hybrid Wheat; Borken",Bayer AG Pharmaceuticals,Borken,Westfalen,Germany,1
Data Scientist,Group Controller - Financial Reporting (m/w/d),TEDi GmbH & Co. KG,Dortmund,,Germany,1
Data Scientist,AI Engineer (m/w/d) – LLM-Systeme & Softwareintegration,MACS Software GmbH,Zimmern Ob Rottweil,,Germany,1
Data Scientist,Duales Studium - Bachelor of Science Informatik / Data Science,Kassenärztl. Bundesvereinigung,Berlin,,Germany,1
Data Scientist,Duales Studium Data Science und Künstliche Intelligenz (DSKI) 2026,Musashi Bad Sobernheim GmbH & Co. KG,Bad Sobernheim,,Germany,1
Data Scientist,Prozess- und Innovationsmanager:in / Business Analyst:in (m/w/d),HEROLE - Reisen GmbH,Dresden,,Germany,1
Data Scientist,AI Enablement & Governance Manager (m/w/d),FINOVESTA GmbH,Düsseldorf,,Germany,1
Data Scientist,Field Application Scientist (m/f/d) – Vibrational Spectroscopy (FTIR / Raman / FT-NIR) – DACH,Thermo Fisher Scientific GmbH,Frankfurt Am Main,,Germany,1
Data Scientist,Referent (m/w/d) Interdisziplinäre Leistungsanalytik,Kreiskrankenhaus Weilburg gGmbH,Weilburg,,Germany,1
Data Scientist,Generative AI / Agentic AI Engineer (m/w/d) für AIRBUS Defence and Space,SimpleXX GmbH,Ulm,Donau,Germany,1
Data Scientist,AI Automation & Integration Engineer (m/w/d) Operations • Einkauf • Logistik • Vertrieb,DeLife GmbH,Ebersdorf Bei Coburg,,Germany,1
Data Scientist,Praxisintegriertes Studium Digitale Technologien 2026,Stiebel Eltron GmbH & Co. KG,Holzminden,,Germany,1
Data Scientist,Business Intelligence (BI) / SQL Developer (m/w/d),BKK firmus KdöR,Essen,Ruhr,Germany,1
Data Scientist,Business Intelligence (BI) / SQL Developer (m/w/d),BKK firmus KdöR,Oldenburg (Oldb),,Germany,1
Data Scientist,Business Intelligence (BI) / SQL Developer (m/w/d),BKK firmus KdöR,Bremen,,Germany,1
Data Scientist,Business Intelligence (BI) / SQL Developer (m/w/d),BKK firmus KdöR,Osnabrück,,Germany,1
Data Scientist,Senior Aktuar (m/w/d),AXA Konzern AG,Köln,,Germany,1
Data Scientist,Software Engineer / Softwareentwickler (w/m/d) Schwerpunkt Künstliche Intelligenz,ALDB GmbH,Berlin,,Germany,1
Data Scientist,Bioinformatiker*in / Bioanalytiker*in (w/m/d) (Spatial) Metabolomics 6041 P,Technische Hochschule Mannheim Land BW,Mannheim,,Germany,1
Data Scientist,Postdoc (m/f/d) – Gastroenterology,Universitätsklinikum der Technischen Universität München AöR,München,,Germany,1
Data Scientist,Wissenschaftliche*r Mitarbeiter*in (m/w/d),Leibniz - Institut für Oberflächenmodifizierung e.V.,Leipzig,,Germany,1
Data Scientist,PostDoc / Research Associate - Atom Probe Tomography and Correlat...,Forschungszentrum Jülich GmbH P-VA Personalabrechnung,Jülich,,Germany,1
Data Scientist,AI Automation Engineer (d/m/w) – Automation Enablement,Haufe-Lexware GmbH & Co.KG,Freiburg Im Breisgau,,Germany,1
Data Scientist,(Senior) Projektmanager AI Strategy (m/w/d),REWE Group,Köln,,Germany,1
Data Analyst,Data Analyst (m/w/d),Versandhaus Walz GmbH,Bad Waldsee,,Germany,1
Data Analyst,(Junior) Data Analyst (m/w/d),Schrade Kabeltechnik GmbH,Allmendingen,Württemberg,Germany,1
Data Analyst,Data Analyst (m/w/d),Chemnitzer Verlag und Druck GmbH & Co.KG,Chemnitz,Sachsen,Germany,1
Data Analyst,Data Analyst (m/w/d),DIEPA GmbH Filiale Magdeburg,Magdeburg,,Germany,1
Data Analyst,Data Analyst (m/w/d),Guldberg GmbH,Weeze,,Germany,1
Data Analyst,Senior Data Analyst (m/w/d),FERCHAU GmbH Vertriebsstützpunkt Greifswald,Greifswald,Hansestadt,Germany,1
Data Analyst,Data Analyst (m/w/d),sat. Services GmbH,Weeze,,Germany,1
Data Analyst,Data Analyst (m/w/d),Kiesel GmbH,Baienfurt,,Germany,1
Data Analyst,Data Analyst (m/w/d),Kiesel GmbH,Stockstadt Am Rhein,,Germany,1
Data Analyst,Salesforce Data Analyst (m/w/d),FERCHAU Management GmbH,Gummersbach,,Germany,1
Data Analyst,Data Analyst (m/w/d),sat. Services GmbH,Hannover,,Germany,1
Data Analyst,Data Analyst (m/w/d),Personalhaus EXPERT,Weeze,,Germany,1
Data Analyst,Data Analyst (m/w/d),Franklin Fitch Limited,Leipzig,,Germany,1
Data Analyst,Data-Analyst (m/w/d),Dipl.-Ing. Gennadi Rouditser D.I.R.A. Arbeitsvermittlung & Unternehmensberatung,Berlin,,Germany,1
Data Analyst,Data Analyst (w/m/d),KIND GmbH & Co. KG,Burgwedel,,Germany,1
Data Analyst,Data Analyst (m/w/d),Wolters Rundreisen GmbH Sachbearbeiter/in,Stuhr,,Germany,1
Data Analyst,Business Data Analyst (m/w/d),Takuta GmbH,Essen,Ruhr,Germany,1
Data Analyst,Data-Analyst (m/w/d),Dipl.-Ing. Gennadi Rouditser D.I.R.A. Arbeitsvermittlung & Unternehmensberatung,Berlin,,Germany,1
Data Analyst,Controller / Data Analyst (m/w/d),CHEFS CULINAR Süd GmbH & Co. K G,Pilsach,,Germany,1
Data Analyst,Data Analyst im Online-Shop (m/w/d),Pinguin Druck GmbH,Berlin,,Germany,1
Data Analyst,Data Analyst (m/w/d) - Digitalisierung & KI,REISSER AG,Böblingen,,Germany,1
Data Analyst,Data Analyst (m/w/d),technotrans SE,Sassenberg,Westfalen,Germany,1
Data Analyst,Data Analyst (all gender),ALTEN Consulting Services GmbH,Weeze,,Germany,1
Data Analyst,Data Analyst Sales Controlling,Lantenhammer Consulting Silvia Lantenhammer,München,,Germany,1
Data Analyst,(Junior) Data Analyst (m/w/x),Arvato,Harsewinkel,,Germany,1
Data Analyst,Data Analyst (m/w/d),CreditPlus Bank AG,Stuttgart,,Germany,1
Data Analyst,Junior Master Data Analyst (m/w/d),Lorenz Personal GmbH   Co. KG,Nürnberg,Mittelfranken,Germany,1
Data Analyst,Data Analyst (m/w/d) für die Abteilung „Immobilienverwaltung und Realkredite“,Volkswohl Bund Lebensversicherung a.G.,Dortmund,,Germany,1
Data Analyst,WERKSTUDENT (m/w/d) Data-Analyst,Mangelberger Elektrotechnik GmbH,Roth,Mittelfranken,Germany,1
Data Analyst,Data Analyst / Analytics Engineer (m/w/d),Fair Parken GmbH,Düsseldorf,,Germany,1
Data Analyst,Data Analyst Gasturbinen (m/w/d),grey engineering GmbH,Mülheim An Der Ruhr,,Germany,1
Data Analyst,Data Analyst (all gender),ALTEN Consulting Services GmbH Bremen,Weeze,,Germany,1
Data Analyst,Big Data Analyst (w/m/d),EMOS Software GmbH,Bonn,,Germany,1
Data Analyst,Senior Data Analyst (m/w/d),TKMS GmbH,Hamburg,,Germany,1
Data Analyst,Sales Data Analyst (w/m/d),Ströer SE & Co. KGaA,Köln,,Germany,1
Data Analyst,Data Analyst (m/w/d),KIND GmbH & Co. KG,Burgwedel,,Germany,1
Data Analyst,Data Analyst / Data Engineer (m/w/d),S-Markt & Mehrwert GmbH & Co. KG,Halle (Saale),,Germany,1
Data Analyst,Senior Data Analyst (m/w/d),XING,Hamburg,,Germany,1
Data Analyst,Data Analyst (m/w/d),PSD Bank RheinNeckarSaar eG,Stuttgart,,Germany,1
Data Analyst,Data Analyst Warensteuerung (m/w/d),Netto Marken-Discount Stiftung & Co. KG,Maxhütte-Haidhof,,Germany,1
Data Analyst,Data Analyst (m/w/d),Hanselmann & Cie. Solutions GmbH,Stuttgart,,Germany,1
Data Analyst,Data Analyst (w/m/d),S&N Invent,Eschborn,Taunus,Germany,1
Data Analyst,Data Analyst (m/w/d) Schwerpunkt BI,Orange Engineering GmbH & Co. KG,Bremen,,Germany,1
Data Analyst,Data Analyst / Data Engineer (m/w/d),Team Business IT GmbH,Rostock,,Germany,1
Data Analyst,Data Analyst (m/w/d) für AIRBUS,SimpleXX GmbH,Bremen,,Germany,1
Data Analyst,Data Analyst Produktion (m/w/d) für AIRBUS Helicopters,SimpleXX GmbH,Donauwörth,,Germany,1
Data Analyst,Senior Business & Data Analyst (m/w/d),Seier GmbH,Bremen,,Germany,1
Data Analyst,"Data Analyst (w/m/d),Hamburg,Hamburg",HFG Service GmbH,Hamburg,,Germany,1
Data Analyst,Data Analyst (m/w/d),Hays Professional Solutions GmbH,Kleve,Niederrhein,Germany,1
Data Analyst,Data Analyst - BI Plattform (m/w/d),Bundesdruckerei Gruppe GmbH,Berlin,,Germany,1
Data Analyst,Data Analyst / Datenanalyst Logistik – Lich bei Gießen (m/w/d),CEVA Logistics GmbH,Lich,Hessen,Germany,1
Data Analyst,HR Controller / HR Data Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Münster,Westfalen,Germany,1
Data Analyst,Business Data Analyst Cloud m/w/d,DZ BANK AG,Frankfurt Am Main,,Germany,1
Data Analyst,AIRBUS - Data Analyst Produktion (m/w/d),DEKRA Arbeit GmbH,Donauwörth,,Germany,1
Data Analyst,(Senior) Data Quality Analyst (Mensch),Sodexo Services GmbH,Mainz Am Rhein,,Germany,1
Data Analyst,Data-Analyst (m/w/d) mit betriebswirtschaftlichem Fokus,KENT Deutschland GmbH,Duisburg,,Germany,1
Data Analyst,Data Analyst Online Marketing (m/w/d),Rödl GmbH RAG StBG,Nürnberg,Mittelfranken,Germany,1
Data Analyst,Praktikant*in als Data Analyst HR,Mercedes-Benz Group AG,Rastatt,,Germany,1
Data Analyst,Data Analyst (m/w/d) EU-Projekt,Deutsche Gesetzliche Unfallversicherung (DGUV) e.V.,Berlin,,Germany,1
Data Analyst,"Data Analyst (m/w/d), Köln",PubliCare GmbH,Köln,,Germany,1
Data Analyst,Data Analyst (m/w/d) - Konzerncontrolling,WESTFLEISCH,Münster,Westfalen,Germany,1
Data Analyst,PMO Data Analyst (m/w/d),Hays Professional Solutions GmbH Standort Frankfurt,Frankfurt Am Main,,Germany,1
Data Analyst,Data Analyst/ HR Controller (m/w/d),Universitätsklinikum Bonn AöR,Bonn,,Germany,1
Data Analyst,Data Analyst (m/w/d) mit Schwerpunkt BI Development,GOLDBECK GmbH,Bielefeld,,Germany,1
Data Analyst,Data Analyst (m/w/d) im Omnikanalen Kunden und Produktmanagement,Volksbank eG - Die Gestalterbank,Villingen-Schwenningen,,Germany,1
Data Analyst,GHG Data Analyst (m/w/d),Froneri Ice Cream Deutschland GmbH,Osnabrück,,Germany,1
Data Analyst,Data Analyst Controlling (m/w/d),ARAG SE,Düsseldorf,,Germany,1
Data Analyst,SAP Supply Chain & Master Data Analyst (m/w/d),Pickenpack Seafoods GmbH,Ihlow,Ostfriesland,Germany,1
Data Analyst,(Senior) Data Analyst/in (m/w/d) SAS,empiricus GmbH,München,,Germany,1
Data Analyst,HR Controller / HR Data Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Frankfurt Am Main,,Germany,1
Data Analyst,(Junior) Data Analyst (w/m/d),MSR Consulting,Köln,,Germany,1
Data Analyst,(Senior) Data Analyst (m/w/d),Riverty Group GmbH,Dortmund,,Germany,1
Data Analyst,Data Analyst (m/w/d) Experimentation,bonprix,Hamburg,,Germany,1
Data Analyst,Data Management Analyst (m/w/d),GEA Group Aktiengesellschaft,Oelde,Westfalen,Germany,1
Data Analyst,Data Analyst Waffensystemdaten mit Schwerpunkt logistische Analysen (m/w/d),IABG Industrieanlagen Betriebs-GmbH,Ottobrunn,,Germany,1
Data Analyst,Controller / Data Analyst (m/w/d),KREBS & RIEDEL Schleifscheibenfabrik GmbH & Co. KG,Bad Karlshafen,,Germany,1
Data Analyst,Business Intellegence / Data Analyst (m/w/d)  - Schwerpunkt: Hotellerie & Tourismus,Jessica Uherek,Saarbrücken,,Germany,1
Data Analyst,(Senior) Audit Data Analyst (m/f/d),KION Group AG,Frankfurt Am Main,,Germany,1
Data Analyst,Junior Audit Data Analyst (m/f/d),KION Group AG,Frankfurt Am Main,,Germany,1
Data Analyst,"Data Analyst (m/w/d), Versandhaus Walz GmbH",Versandhaus Walz GmbH,Bad Waldsee,,Germany,1
Data Analyst,Data Analyst (m/w/d) mit Schwerpunkt MS Power BI,Nexia GmbH,Frankfurt Am Main,,Germany,1
Data Analyst,Senior HR Controller / HR Data Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Data Analyst,Wirtschaftsinformatiker/Business Data Analyst (w/m/d),HIS Hochschul-Informations- System eG,Hannover,,Germany,1
Data Analyst,Data Analyst Marketplace (m/w/d),Conrad Electronic SE,Hirschau,Oberpfalz,Germany,1
Data Analyst,Big Data Analyst,alfatraining Bildungszentrum GmbH,Saarbrücken,,Germany,1
Data Analyst,Product Data Analyst (m/w/d) Manager / Produktdaten Analyst,Ferdinand Bilstein GmbH + Co. KG,Ennepetal,,Germany,1
Data Analyst,Category Analyst (m/w/d),Bechtle AG,Neckarsulm,,Germany,1
Data Analyst,IT Servicemanager – Business Data Analyst (w/m/d),Deutsche Post AG Zentrale,Bonn,,Germany,1
Data Analyst,(Junior) Analyst Data & Customer Insights (m/w/d),Netto Marken-Discount Stiftung & Co. KG,Maxhütte-Haidhof,,Germany,1
Data Analyst,Data Analyst – Reliability (all gender),ALTEN GmbH Coburg,Aalen,Württemberg,Germany,1
Data Analyst,"Data Analyst (m/w/d), Zentrale Mainhausen",Sport 2000 International GmbH,Mainhausen,,Germany,1
Data Analyst,Sales Analyst (m/w/d),Dachser SE Head Office,Langenhagen,Han,Germany,1
Data Analyst,Werkstudent:in als Data Analyst/ Data Engineer,Bulut Consulting GmbH,Bielefeld,,Germany,1
Data Analyst,Senior HR Controller / HR Data Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Data Analyst,Controller / Data Analyst (m/w/d) im Lebensmittelhandel,dennree GmbH,Töpen,,Germany,1
Data Analyst,Data Analyst (M/W/D) Procurement,KNDS Deutschland GmbH & Co. KG,Kassel,Hessen,Germany,1
Data Analyst,Data Analyst (m/w/d) EU-Projekt,DGUV Deutsche Gesetzliche Unfallversicherung,Berlin,,Germany,1
Data Analyst,Business Data Analyst*in,VDI GmbH,Düsseldorf,,Germany,1
Data Analyst,Senior Data Analyst / Data Warehouse Analyst (m/w/d),ECOMMERCE ONE AcquiCo GmbH,Krefeld,,Germany,1
Data Analyst,Junior Data Analyst Marketing (gn) Vollzeit/Teilzeit (hybrid),DKV Euro Service GmbH + Co.KG,Ratingen,,Germany,1
Data Analyst,Data Management Analyst (m/w/d),GEA,Oelde,Westfalen,Germany,1
Data Analyst,Data Analyst Operations - MPE (m/w/d),ENERCON GmbH,Aurich,Ostfriesland,Germany,1
Data Analyst,Big Data Analyst,alfatraining Bildungszentrum GmbH,München,,Germany,1
Data Analyst,Business / Data Analyst – Power BI & Microsoft Fabric (m/w/d),itmX GmbH,Pforzheim,,Germany,1
Data Analyst,(Junior) Data Analyst (m/w/d) Data Analytics,Syncwork,Berlin,,Germany,1
Data Analyst,Power BI Data Analyst (m/w/d),Strategic IT,Herford,,Germany,1
Data Analyst,Data Analyst (m/w/d) EU-Projekt,Deutsche Gesetzliche Unfallversicherung e.V. (DGUV),Berlin,,Germany,1
Data Analyst,PLM Engineering Data Analyst (m/w/d),Rheinmetall AG,Kassel,Hessen,Germany,1
Data Analyst,"(Senior) Data and Reporting Analyst (m/w/d), Hamburg",Quantum Immobilien AG,Hamburg,,Germany,1
Data Analyst,Betriebswirtschaftlicher Analyst / Data Analyst (m/w/d),ADS Allg Deutsche Steuerberatung mbH,Hamburg,,Germany,1
Data Analyst,Data Analyst / Business Analyst / Mitarbeiter Datenanalyse / Mathematiker / Physiker (m/w/d),RSU GmbH,Ulm,Donau,Germany,1
Data Analyst,Junior Data Analyst / Software Development Backend (m/w/d) 26003-IBANB01,NG Engineering Consulting GmbH,Wolfsburg,,Germany,1
Data Analyst,Data Architect (w/m/d),parcIT GmbH,Köln,,Germany,1
Data Analyst,Customer Data & Journey Analyst (m/w/d),AIDA Cruises,Rostock,,Germany,1
Data Analyst,"(Junior) Market Analyst (m/w/d), (Junior) Data & Market Analyst (m/w/d)",TAD Pharma GmbH,Cuxhaven,,Germany,1
Data Analyst,Senior Data Analyst (m/w/d) - Bereich Marketing,Motel One Head Office,München,,Germany,1
Data Analyst,GIS Engineer / Geospatial Data Analyst (m/w/d),Dornier Group,Hamburg,,Germany,1
Data Analyst,"Sales Data Analyst (m/f/d), Langen",NMB Minebea GmbH Langen,Langen (Hessen),,Germany,1
Data Analyst,Reporting Analyst - Recruiting (w/m/d),dm-drogerie markt GmbH + Co.KG,Karlsruhe,Baden,Germany,1
Data Analyst,Senior HR Controller / HR Data Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Münster,Westfalen,Germany,1
Data Analyst,"Data Analyst -  Power BI mit Controlling Affinität (m/w/d),Hamburg,Filderstadt",Neumann&Müller Veranstaltungstechnik,Hamburg,,Germany,1
Data Analyst,Expert Data Analyst – Logistics Processes (all genders),GELITA AG,Eberbach,Baden,Germany,1
Data Analyst,Big Data Senior Analyst / Senior Business Analyst (m/w/d),umaris GmbH & Co. KG,Berlin,,Germany,1
Data Analyst,(Junior) Analyst Daten & Prozesse (m/w/d),Netto Marken-Discount Stiftung & Co. KG,Maxhütte-Haidhof,,Germany,1
Data Analyst,(Junior) Analyst Customer Insights (m/w/d),Netto Marken-Discount Stiftung & Co. KG,Maxhütte-Haidhof,,Germany,1
Data Analyst,Serviceanalyst / Data & Service Analyst (m/w/d),DIS AG Germany,Hamburg,,Germany,1
Data Analyst,Projektmanager (m/w/d) Data & Analytics,grey engineering GmbH,München,,Germany,1
Data Analyst,EY-Parthenon Praktikant Data Analyst - Strategy and Transactions (w/m/d),EY Strategy & Transactions GmbH,München,,Germany,1
Data Analyst,Business Intelligence Analyst (m/w/d),Akkodis Germany Tech Experts GmbH,Weeze,,Germany,1
